,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
13,02/20/2022,0,16908347.17647059,34737411.5882353,258202472.02949685,128446969.59929152,140779502.3137255,377452.2549019754,183867.77202025056,369608.6673768461,66885.35294117779,92742.70588235185
14,02/21/2022,0,17001089.88235294,34804296.941176474,258572080.6968737,128630837.37131178,141156954.56862745,377452.2549019456,183867.77202026546,369608.6673768461,66885.35294117779,92742.70588235185
15,02/22/2022,0,17093832.588235293,34871182.294117644,258941689.36425054,128814705.14333205,141534406.82352942,377452.2549019754,183867.77202026546,369608.6673768461,66885.35294117033,92742.70588235185
16,02/23/2022,0,17186575.29411765,34938067.64705882,259311298.03162736,128998572.91535231,141911859.07843137,377452.2549019456,183867.77202026546,369608.6673768163,66885.35294117779,92742.70588235557
17,02/24/2022,0,17279318.0,35004953.0,259680906.6990042,129182440.68737258,142289311.33333334,377452.2549019754,183867.77202026546,369608.6673768461,66885.35294117779,92742.70588235185
18,02/25/2022,0,17372060.70588235,35071838.35294118,260050515.36638105,129366308.45939283,142666763.5882353,377452.2549019456,183867.77202025056,369608.6673768461,66885.35294117779,92742.70588235185
19,02/26/2022,0,17464803.411764707,35138723.705882356,260420124.0337579,129550176.2314131,143044215.84313726,377452.2549019754,183867.77202026546,369608.6673768461,66885.35294117779,92742.70588235557
20,02/27/2022,0,17557546.11764706,35205609.058823526,260789732.70113474,129734044.00343336,143421668.0980392,377452.2549019456,183867.77202026546,369608.6673768461,66885.35294117033,92742.70588235185
21,02/28/2022,0,17650288.82352941,35272494.4117647,261159341.3685116,129917911.77545363,143799120.3529412,377452.2549019754,183867.77202026546,369608.6673768461,66885.35294117779,92742.70588235185
22,03/01/2022,0,17743031.529411763,35339379.76470588,261528950.03588843,130101779.5474739,144176572.60784313,377452.2549019456,183867.77202026546,369608.6673768461,66885.35294117779,92742.70588235185
23,03/02/2022,0,17835774.23529412,35406265.11764706,261898558.70326525,130285647.31949416,144554024.8627451,377452.2549019754,183867.77202026546,369608.6673768163,66885.35294117779,92742.70588235557
24,03/03/2022,0,17928516.94117647,35473150.47058824,262268167.3706421,130469515.09151441,144931477.11764705,377452.2549019456,183867.77202025056,369608.6673768461,66885.35294117779,92742.70588235185
25,03/04/2022,0,18021259.647058822,35540035.823529415,262637776.03801894,130653382.86353467,145308929.37254903,377452.2549019754,183867.77202026546,369608.6673768461,66885.35294117779,92742.70588235185
26,03/05/2022,0,18114002.352941178,35606921.176470585,263007384.7053958,130837250.63555494,145686381.62745097,377452.2549019456,183867.77202026546,369608.6673768461,66885.35294117033,92742.70588235557
27,03/06/2022,0,18206745.05882353,35673806.52941176,263376993.37277263,131021118.4075752,146063833.88235295,377452.2549019754,183867.77202026546,369608.6673768461,66885.35294117779,92742.70588235185
28,03/07/2022,0,18299487.76470588,35740691.88235294,263746602.04014948,131204986.17959547,146441286.1372549,377452.2549019456,183867.77202026546,369608.6673768461,66885.35294117779,92742.70588235185
29,03/08/2022,0,18392230.470588237,35807577.23529412,264116210.7075263,131388853.95161572,146818738.39215687,377452.2549019754,183867.77202025056,369608.6673768163,66885.35294117779,92742.70588235557
