,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
151,07/08/2022,0,0,388586.2559023597,3070082.940476211,2286457.095738295,2561816.226190461,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
152,07/09/2022,0,0,390213.3477390944,3076450.9761904967,2291032.784513805,2567555.690476175,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
153,07/10/2022,0,0,391840.4395758291,3082819.0119047826,2295608.473289315,2573295.154761889,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
154,07/11/2022,0,0,393467.53141256375,3089187.0476190685,2300184.162064825,2579034.619047603,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
155,07/12/2022,0,0,395094.6232492984,3095555.0833333544,2304759.8508403352,2584774.083333317,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
156,07/13/2022,0,0,396721.7150860331,3101923.1190476404,2309335.5396158453,2590513.5476190313,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
157,07/14/2022,0,0,398348.8069227678,3108291.1547619263,2313911.2283913554,2596253.0119047454,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
158,07/15/2022,0,0,399975.89875950245,3114659.190476212,2318486.9171668654,2601992.4761904594,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
159,07/16/2022,0,0,401602.9905962371,3121027.226190498,2323062.6059423755,2607731.9404761735,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
160,07/17/2022,0,0,403230.0824329718,3127395.261904784,2327638.2947178856,2613471.4047618876,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
161,07/18/2022,0,0,404857.1742697065,3133763.29761907,2332213.9834933956,2619210.8690476017,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
162,07/19/2022,0,0,406484.26610644115,3140131.333333356,2336789.6722689057,2624950.333333316,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
163,07/20/2022,0,0,408111.3579431758,3146499.3690476418,2341365.3610444157,2630689.79761903,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
164,07/21/2022,0,0,409738.4497799105,3152867.4047619277,2345941.049819926,2636429.261904744,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
165,07/22/2022,0,0,411365.5416166452,3159235.4404762136,2350516.738595436,2642168.726190458,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
